"","label_train","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55"
"32","1",0.00788839371336966,0.00180895103104405,0.0187145148928719,0.0674080197135243,0.0260441291363962,0.00967732722398551,0.0447926344949242,0,0.0701686010645996,0.0391081141000873,0.0148103185186466,0.0292122124449998,0.000160340911806457,0.026930316523095,0.0327926599665475,0.00522837138815122,0.00229638720687218,6.88944378586451e-05,0.0114129167590091,0.0218798021225413,0.00116964303985049,0.0141538715801573,0.0569038278427878,0.0193748381274133,0.0102099405306345,0.0320316679448389,0.026226363255052,0.00928863909145002,0.0329763231251827,0.00381836242367342,0.019055610231332,0.0555165736817023,0.0174185874991778,0.00712648198620008,0.0221756314145564,0.00346357438238617,0,0.0346959195000627,0.01856078963196,0.0155348546915876,0.0748417583161074,0.0118518564013626,0.00410840382653289,0.0385792139090416,0.00656350369634439,0.0343363729381523,0.0327297516717192,0.00110336126819775,0.00629545676693838,0.0727530118054746,0.00427280650189672,0.00592481449314588,0.0100134735549255,8.52085682401122e-05
"33","1",0.0015530155611369,0.00315803197116339,0.018128956111364,0.0277203603759834,0.023291764272817,0.000947789149338887,0.003772873523998,0,0.0201322931870351,0.0451538929014835,0.000541203264250403,0.00148814958770406,0.00094285510796079,0.00790677026295192,0.0361848264228706,0.025489896979469,0.00444032359246344,0,0.00771848987271367,0.00239799613288803,0.00832386720887584,0.0146111108134322,0.0376019679918107,0.0279906188350632,0.0138115228940206,0.00778769638700479,0.029397006619531,0.00821665133362267,0.00347202317737411,0.0199410947519029,0.015584555544741,0.0168097499887103,0.00766521514446596,0.0162941410154202,0,0.0102614012332872,0.0179526682724222,0,0.0274224927621799,0.0152348618447633,0.0456222854984483,0.00545474031360675,0.0230330539911872,0.0127151763737589,0.0126766898836159,0.0104486578776559,0.00178246956599805,0.0172692577419576,0.0269625580619184,0.00143537298702606,0.0047365616996468,0.00846016266954347,0.00500683452941019,0.0140898692425593
"34","1",0.00277758270580099,0.000794483736670555,0.0201183190656468,0.042726028108218,0.0488169752155534,0.00427723385297867,0.0204032197215365,0.0274128576649581,0.0342253038593328,0.0294515377238793,0.00150595049586053,0.00132498911774725,0.0202654522572087,0.00118996971543683,0.0470648393882789,0.0314450065303303,0.014029826518308,0.0425601386135239,0,0.0029459152797828,0.00333813691642951,0.00242335098229521,0.0583711443743187,0.000951046912957682,0.0277348255373885,0.0217008818239661,0.00788057915474344,0,0.000154430966748786,0,0.0170145204916678,0.0274825900762476,0.00781618416291412,0.00437130904393562,0.032764171907705,0.0209924206193354,0.00995981614801369,0.0190503476905841,0.0075070649390202,0.000284567173698712,0.0576963739128945,0.00191302190586539,0.0118494765499357,0.0084334835682604,0.0297109284142381,0.0160062607038975,0.00379638074668579,0.0109144232093356,0.00746948044821984,0.0176605206929549,0.0257472942233975,0.0224023073452122,0.00796947944405592,0.00400428878020642
"35","1",0.000600303881655844,0.000543505285557331,0.0199129424411231,0.0386220790712838,0.0441830573066526,0.000602037806892898,0.00879458241314397,0.0163049554772301,0.0197590337964999,0.0361336859692687,0.000120728808245302,0.000756754774848953,0.0210045122659416,0.00323409385015994,0.0328904463844363,0.0175862130976229,0.0106796684475978,0.00996977362546456,0.0113570840222668,0.0189292659187375,0.000239960645443455,0.000218607637227,0.0574829753330643,0.000170380259995787,0.0518525958649669,0.00873006520399386,0.00211111305362559,0,0.000241185141540274,0.00593533003000276,0.00237297290037698,0.00477166575356866,0.00470051784815855,0.018998693617215,0.0318878547456483,0.00727758656577663,0.00166224663657679,0.00952985041509114,0.0157269530442768,0.000558885507651862,0.05325419404475,0.00083485460893481,0.00060405970410291,0.00290813892253439,0.0279957030616639,0.0330019405028872,0,0.000902772739998144,0.00545914508978395,0.00962788836485689,0.00192141943691354,0.0190352060492186,0.00068578763804852,0.00139130970752916
"36","1",0.0010967762948041,0.00621479072724299,0.0157968740097137,0.0464848212254122,0.0569150993663655,0.000393224028814703,0.0295993477693149,0.0253492745377639,0.0349898614188719,0.0050795599503433,0,0.00477605157435954,0.0117007622331036,0.00174004183202617,0,0.0365109822613492,0.00964425207973613,0.0360348377955091,0.036039441707354,0.007344649972471,0.00563543328101263,0.000968399150056575,0.0565561255124245,0.00541384067983607,0.0114115077913184,0.0141754232404617,0.0163259130605327,0.00617334656157939,0.00791266640471123,0.00254598780651536,0.00854714985581471,0.00815246047321667,0.00318077059604002,0.000918513540718574,0.0094368982498867,0.00756080759797472,0.0045420644444031,0.0179958322427698,0.0101331364691187,0,0.0516958218375023,0.0041338294003129,0.00395269634207153,0.0214226828762154,0.0119031032417991,0.00371607261856127,0.0133746264441109,0.00916231119319381,0.000469120615437676,0.0107031444540032,0.0104362034501834,0.0410717889938101,0.00754779077750214,0
"37","1",0.00724393590214757,0.00234141709249957,0.0216407972998117,0.0310893206295748,0.0207601632406678,0.00472621024625471,0.00634582454248245,0.0101361181771644,0.0394876819187013,0.0328465339659387,0,0.0141251114381172,0.00378735341893612,0.00900411522032413,0.0132288367250542,0.0065055352839949,0,0.02318653939486,0.0158496820342174,0.00420182021101804,0.0133716362607344,0.0137642639672319,0.04313046794161,0.0138954820936957,0.02114371316427,0.0236505422209593,0.010263182228892,0,0.00794645622639805,0.0373645407484427,0.0226325597949276,0.00243230825238786,0.0237981566987791,0.0246080340581353,0.00217897493935496,0.0193568324591852,0.0154866317693805,0.0139530829179727,0.0185308553781736,0.00400152252562126,0.0158947847114699,0.0196503609113214,0.00369589570093023,0.000914420829312906,0.0142993844820395,0.0149582992023086,0,0.0134054200560924,0.010185369369067,0.00860777568766671,0.0120433153616821,0.00957820289745677,0.00144262658820136,0.00246470136041546
"38","1",0.00580338009116481,0.00586834330632417,0.00732397822669193,0.0249270770619459,0.0403244046239606,0.0101725978574916,0.0370839781398885,0.00561186548736852,0.033390191890223,0.0156594901598474,0.009624814888882,0.014806431520225,0.00812668666116769,0.0207259678934464,0.0260449947426949,0.0188660936879028,0.0293864896609622,0.0192373130058637,0,0.0269663379127046,0.0159110193601712,0.0167581574806535,0.0446554494732445,0,0.00657200074186835,0.013997408219487,0.0118475259630192,0.0168652124156758,0.00685711280506178,0.0102649357764006,0.00820126122717842,0.00686745738547146,0.0094745542830599,0.00794135494979641,0.0260219270128757,0.0239469781569751,0.00027286499227168,0.00349386801006604,0.0120894821724531,0.00186748508005724,0.0480495813221197,0.0031614839057482,0.00620045010864463,0.0154727321965731,0.0168656300824027,0.0109049878135449,0,0.00220151003304498,0.018028282993801,0.010206380269836,0.0111969996553383,0.0401219062755115,0.00471692135637439,0.00826228672500982
"39","1",0.00657930801864635,0.0137747270265817,0.0243619029278277,0.0215714189111041,0.0483921908021344,0.00713316365257158,0.0169175110396938,0.00540459381253613,0.0218600782960683,0.0263693720984767,0.00427322008950208,0.00986175599084485,0.00510840825873495,0.00679825271093111,0.0196176396615467,0.0241313452163946,0.0144487673251898,0.0132253532709176,0.0106597288385926,0.0122350128874698,0.00619219997639713,0.0162339338432313,0.0443823081824659,0.00567693722492266,0.0132467940569677,0.0188652961691438,0.0206590428228157,0.0216961460892546,0.00165812744758061,0.0118097825037495,0.00235524271064679,0.00873293741018055,0.0113410175605095,0.0191529599290281,0.0152459186218254,0.00592116587554105,0.00449787934835276,0.0188394844833487,0.0146222925772145,0.00633760835205046,0.0591729741415313,0.0038759481731232,0.0152702588799732,0.0129600032412416,0.00693931785707631,0.0163822476445469,0.0132245240455598,0.0026732642654299,0.00715925253110137,0.0169000404867718,0.00477747960277332,0.0238395133475419,0.00733193297406167,0.00962981580905965
"40","1",0.0220548351538288,0.000468060455240247,0.0358550701662014,0.0198679106805115,0.0409044137094787,0.0178306308589069,0.00912432285080238,0.045580269009227,0.0313681132643362,0.0186173610313696,0.0113168987437012,0.00703117944067921,0.00886700306672033,0.00651957303975512,0.00334527471740754,0.0378722824504554,0.0428853612770741,0.00539525685927894,0.000645990931532125,0.00502289509030265,0.0175449174658073,0.00998018275966873,0.054125638344207,0.000246438626116708,0.0201780562321579,0.0385401118782375,0.0125866938399675,0.00724526443448698,0.0152395428168964,0.00319657480519354,0.00263774691071435,0.0124880104260952,0.00410553945228427,0.0142270602723575,0.0294997954191304,0.00848771126502555,0.00485625836015843,0.00772481648366407,0.00599153593531022,0.00425286629169306,0.0477157999097069,0.0239398433826619,0.0178652936523054,0.0423408323947497,0.012687374793337,0.00331238734804847,0.00372047351436531,0.0045160318402337,0.00178152190293602,0.0118544524053379,0.00403469051551617,0.0158497334441894,0.0440298388016501,0.0127088294138345
"41","1",0.00359873274588789,0.0317371601573988,0.0241508562153752,0.0276873819787009,0.0413073331221276,0,0.0243043276549151,0.00381238949409034,0.0316730822334684,0.0418496290711838,0.0069781039610307,0.0109416233265618,0,0.00353638544456555,0.0061372349890778,0.0625751360616783,0.0140810150019052,0.0209446211868169,0.0113337771346442,0.0654604614511848,0.00105877943549539,0.000361566091949396,0.0470336416786364,0.000737001024847949,0.00480872022440148,0.00549860494762023,0.0145092749955646,0.0184487776587102,0.0520589345905116,0.0190498003874163,0.00999502583591999,0.00115698103561579,0.0245830023089329,0.00896999772281736,0.00871715017828254,0.0145075619702359,0.0277803886683612,0.0220199726141292,0.0253963228352882,0.0166275644382452,0.0540802079599114,0.0120275183858064,0.00709434702518457,0.0106169839572444,0.00977609332517771,0.0178340572923174,0.0197366810027612,0.0087779638927126,0.018048384841356,0.000284184257681905,0,0.011441655256748,0.0154823395804646,0.00407099284594954
"43","1",0.00224392488073161,0.0194798916994966,0.0325522000654207,0.0282316038673916,0.0488554750840208,0.00499149280892637,0.0111533628608553,0.0108536055280865,0.0280465229882268,0.030790488842478,0.0153999920234385,0.00341116530615387,0.0151943124293554,0.0481097078217902,0.0347973607518022,0.00701350614479746,0.0170299658622998,0.00356246179123784,0.00130412590597772,0.000563980722442203,0.00105293257842285,0.00308411686255331,0.047579913467476,0.0245441934796662,0.0194277957768667,0.0250981715452295,0.00798106482710866,0.00121062236855984,0,0.000722540220069113,0.0010919454042607,0.0587150140998266,0.00194136823635336,0.00235750425132605,0.0453580537819849,0,0.00359229832872983,0.0301235248229921,0.000858485607587412,0,0.0929893255830862,0.00406069601665521,0.00605127607492037,0.0301817507006445,0.0130963025102155,0.00590889801525007,0.00484564483313938,0.000791738825385027,0.023494191570304,0.0122932434930948,0.00519708737275826,0.0132697132781389,0.0146846102972007,0.00158576859623878
"45","1",0.00190427240355271,0.00653395554042266,0.0269255830538118,0.0257257712258447,0.041848416419048,4.41856773953919e-05,0.0201417751787146,0.0455169405897694,0.0257284054343909,0.0206734369143598,0.00344036370543236,0.0105398463057489,0.000965236524175233,0.00260436544731395,0,0.0382439254545979,0.0406915949904076,0.0463780547358527,0.00285696166548623,0.00318555421567283,0.00357803606795308,0.000464318224246148,0.0518654987429346,0,0.0105324757533101,0.0529977451804052,0.0183494423117449,0.00869617610520166,0.00171250719756487,0.00183012276871467,0,0.00925190507406243,0.0054553328738783,0.0401726688197004,0.0491552798752303,0,0.00155991491723706,0.00477297285097758,0.00129854981278031,0.0012747607883183,0.0527378991203435,0.000286256252775341,0.00261573343963056,0.0150295768634578,0.0313545429572969,0.0128097662051041,0.00162673635255731,0,7.14744908695369e-05,0.0038723090707737,0.000261341093124592,0.0202204518436582,0.0181318776332063,0.000169490977319543
"47","1",0.0124565462765432,0.00524646999778667,0.0190297122928515,0.0192333528969098,0.0294166984044259,0.00878462150038868,0.0106637529397445,0.0152265800459469,0.013857474528474,0.0226427269731697,0.0134157487553807,0.00742045034517559,0.0244615218804681,0.0108184860740978,0.0297880011414965,0.023141355380518,0.00693095524813498,0.0064319266713289,0.0238666148699302,0.0107078544480515,0.00518172984895223,0.00916430977800278,0.0330210907186333,0.00200274905899822,0.0180566158836416,0.0126906812567671,0.0241016246176233,0.0357392196076613,0.0152615152967513,0.00917361959456261,0.00609076472705031,0.00592010815047255,0.0452491794990618,0.011186914932004,0.0130522966528538,0.019748019084732,0.00578667105936754,0.0247963181675809,0.0347980504058528,0.00424167001630306,0.0393186652190948,0.00332987731788502,0.0147382198936046,0.00993542140941794,0.0131786404302859,0.0109454037662266,0.0152574143609556,0.0378138318554804,0.0174162245962339,0.00666095938462983,0.0228847359101336,0.00618807547309096,0.014858374052544,0.0336151751878985
"48","1",0.0245050926898116,0.016880223111128,0.037927086252372,0.011050319892349,0.0293761951013763,0.019390766289702,0.0148835419508401,0.0113394264058503,0.0313256719359896,0.0111873634618766,0,0.0147851224364876,0.00546738409199146,0.000758743124508454,0.035302772417449,0.0399135769695212,0.00843312180023967,0.0744339089593389,0.017211193398298,0.0123123599763753,0.0102366254245833,0.024695795574449,0.044288402547491,0.00321240462073069,0.0149491114989745,0.0113626037292589,0.00733256601597202,0.0101932315516916,0.0243320011449561,0.00372914039212882,0.0202361209967136,0.0132493541242401,0.0110977371552815,0.00421741909089606,0.0114469151241684,0.00143498601814587,0.0193144119730728,0.0135171901878783,0.0140475935135931,0.00881407914109782,0.0479805205134036,0.0121019851777015,0.015640644854093,0.0216707415551218,0.00141036767876146,0,0.0211596412041039,0.0159472296317509,0.0186694802504166,0.00660802795086539,0.00887731221684634,0.0125873702414099,0.011286075282913,0.0112222837432897
"49","1",0.0168599615180471,0.0017712168079898,0.0279518829846482,0.0210828785348328,0.0421033074748658,0.0112578961298379,0.00828946067864359,0.00371233630318248,0.0282147900862431,0.0234335387066404,0.00193040340789763,0.0060936800183095,0.003274711043693,0.00253225723121941,0.0167425693343068,0.0330379646643272,0.00280986366313698,0.0285076217841461,0.00760935099163282,0.0102449217241967,0.0017499281531036,0.00288351771679381,0.0321129464004939,0.0181317491101342,0.0139377909102429,0.00582140059388332,0.00860511675309832,0.01818753556897,0.0065070934021868,0.0173356281872614,0.0309458374311134,0.00259630549008885,0.0221260458493128,0.00932633950691533,0.0121533168726153,0.0180665990522298,0.00592574189378989,0.00347910209127812,0.00508251181325795,0.0038416862973131,0.0295024571997047,0.019753115853984,0.0140311214465523,0.00311117836993344,0.0113835927022006,0.0324038711189402,0.00993849972300901,0.0193018542386588,0.0288720475651368,0.022510679396856,0.0217458859617173,0.0151662388915631,0.00795779411759372,0.00151022769367282
"50","1",0.0138559512469697,0.0142702235937123,0.00319628888853645,0.0860186910205758,0.011036988094586,0.000760712558878819,0.0110798572071909,0.00162728300486427,0.00219969652387016,0.0521273773242212,0.00430579873335759,0.0379512923435542,0,0.000681329570430887,0.0547871222196632,0.023560415336202,0.0105087821179459,0.0132177151404569,0.0233802785730042,0.025703903663553,0.0214365231074528,0.00855236939089736,0.0375825165450897,0.0175546151542855,0.00498304730042077,0.0113856787641515,0.00141149305121614,0.0169414188980852,0.0223530347761496,0.0306045691166691,0.0194385025866734,0.00107878319418515,0.0019857401276081,0,0.00545248013255066,0.0201871762540036,0.00475042950825403,0.0455109631247511,0.0174420061681538,0.00985912432030735,0.0459797141547355,0.00490184292744887,0,0.00428450404810774,0.0214624181409349,0.0285172471416956,0.00632635323997697,0.0136075315543265,0.0100247227576386,0,0,0.0546466268748926,0.00855719927703175,0.00673120197215745
"51","1",0.00373324440175075,0.0281157559606356,0.0276344218769781,0.0150912939071943,0.0437033486048146,0.00351692834904739,0.0153364146948812,0.0157272338524686,0.0356222214981914,0.0167777118800317,0.00537950256117533,0.00833046696303826,0.0102040812340097,0.0194897988938786,0.0207036142277846,0.021266803360992,0.0216511433702049,0.00614697995176295,0.00490030121625021,0.0176895598282554,0.00627458243282926,0.00702490178441616,0.0497316311991439,0.00237717831822731,0.0271914182081525,0.0289220495567896,0.0144605354261324,0.00532146113368702,0.0103673530887454,0.00715249407203956,0.00340184632587367,0.0189201519023399,0.00361880107169526,0.0150088035177301,0.0343582923288105,0.00334700356051725,0.00192947207273688,0.00680569656671783,0.00402396838736023,0.00165259314592933,0.0563354385592466,0.00753703295906485,0.0233874296798498,0.0249650014627165,0.0271501634510978,0.0138109672652695,0.0151584351316984,0.011434966275761,0.0134735215695247,0.0354270375864775,0.00798181995698785,0.0193887079656443,0.0067306724522359,0.00587161063943199
